type;SzakmaKod;year;KorhazRovid;N;KorhazNev;SzakmaMegnev;MukodoAtlagAgy;TeljesitettApolasiNapSzam;ElbocsatottBetegSzam;KorhazNevEgyseges;IncPerDay;IncPerDayLCI;IncPerDayUCI;IncPerPatient;IncPerPatientLCI;IncPerPatientUCI
CDI;01;2016;1402;1;Siófoki Kórház-Rendelőintézet;Belgyógyászat;78,4;18666;2702;Siófoki Kórház-Rendelőintézet;5,3573341905068;0,135635866357398;29,8455005912236;3,70096225018505;0,093699812621804;20,6030059607416
CDI;01;2016;1428;2;Nagyatádi Kórház;Belgyógyászat;61;14637;2397;Nagyatádi Kórház;13,6640021862404;1,65481689359577;49,3502654504556;8,34376303712975;1,01062818634915;30,1077105056507
CDI;01;2016;1501;95;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Belgyógyászat;389;127728;16017;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;74,3768007014907;60,1793115828483;90,9142594941218;59,3119810201661;48,0126576988762;72,4579417666671
CDI;01;2016;1503;22;Felső-Szabolcsi Kórház, Kisvárda;Belgyógyászat;93;26733;4001;Felső-Szabolcsi Kórház, Kisvárda;82,2952904649684;51,5809799980463;124,569704823092;54,9862534366408;34,4907162991082;83,1321599332524
CDI;01;2016;1601;10;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Belgyógyászat;196;37593;4788;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;26,6006969382598;12,7567815717587;48,9141696686687;20,8855472013367;10,0198329377569;38,3756147354894
CDI;01;2016;1608;0;Jászberényi Szent Erzsébet Kórház;Belgyógyászat;75;20439;3475;Jászberényi Szent Erzsébet Kórház;0;0;18,0466098403059;0;0;10,6098480154483
CDI;01;2016;1701;37;Tolna Megyei Balassa János Kórház;Belgyógyászat;112;26866;3070;Tolna Megyei Balassa János Kórház;137,72053897119;96,9859315077969;189,780154739658;120,521172638437;84,9961048248841;165,743274587792
CDI;01;2016;1703;11;Dombóvári Szent Lukács Kórház;Belgyógyászat;55;14220;1940;Dombóvári Szent Lukács Kórház;77,3558368495077;38,6218790173938;138,368707572195;56,7010309278351;28,3379170966245;101,22683098568
CDI;01;2016;1801;5;Markusovszky Egyetemi Oktatókórház, Szombathely;Belgyógyászat;194;53361;7321;Markusovszky Egyetemi Oktatókórház, Szombathely;9,37013924026911;3,04252645892198;21,8654129787538;6,8296680781314;2,21793466679678;15,930909474711
CDI;01;2016;1901;27;Csolnoky Ferenc Kórház, Veszprém;Belgyógyászat;107;29899;3491;Csolnoky Ferenc Kórház, Veszprém;90,304023545938;59,5190906370681;131,360621673023;77,3417358922945;51,0287694945308;112,330061310318
CDI;01;2016;1903;6;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Belgyógyászat;60;19029;2264;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;31,5308213778969;11,5721065877502;68,6165942219971;26,5017667844523;9,73169797076416;57,593296429743
CDI;01;2016;1912;5;Magyar Imre Kórház, Ajka;Belgyógyászat;52;16094;2024;Magyar Imre Kórház, Ajka;31,0674785634398;10,0882706056223;72,4861124399581;24,703557312253;8,02589174562349;57,5549460212297
CDI;01;2016;2001;8;Zala Megyei Szent Rafael Kórház;Belgyógyászat;96;23238;2827;Zala Megyei Kórház;34,4263705998795;14,863997524638;67,8223439107858;28,2985496993279;12,2249766890828;55,6828846047006
CDI;01;2016;2003;2;Keszthelyi Kórház;Belgyógyászat;43;11819;2009;Keszthelyi Kórház;16,9219054065488;2,0493869515342;61,1142311304935;9,95520159283226;1,20584855850408;35,9148798381266
CDI;01;2016;2237;10;Betegápoló Irgalmas Rend;Belgyógyászat;73,7;17979;2703;Budai Irgalmasrendi Kórház;55,6204460759775;26,6752853419524;102,264113673255;36,9959304476508;17,7548055320684;67,9312563484058
CDI;01;2017;0101;99;Szent Imre Egyetemi Oktatókórház;Belgyógyászat;196;57811;8257;Szent Imre Kórház;171,247686426459;139,202792002276;208,449081654864;119,898268136127;97,5512784447999;145,781149140051
CDI;01;2017;0106;39;Szent János Kórház és Észak-budai Egyesített Kórházak;Belgyógyászat;139;29690;4302;Szent János Kórház és Észak-budai Egyesített Kórházak;131,357359380263;93,4240817142108;179,52654037636;90,6555090655509;64,5420985758474;123,722669110005
CDI;01;2017;0109;92;Dél-pesti Centrumkórház - Országos Hematológiai és Infektológiai Intézet;Belgyógyászat;271,5;67301;6121;Egyesített Szent István és Szent László Kórház-Rendelőintézet;136,699306102435;110,212723148212;167,623614005572;150,302238196373;121,332244231051;184,017918582585
CDI;01;2017;0112;126;Bajcsy-Zsilinszky Kórház és Rendelőintézet;Belgyógyászat;163;46432;6213;Bajcsy-Zsilinszky Kórház és Rendelőintézet;271,364576154376;226,102758892391;323,010491831933;202,800579430227;169,212461417088;240,991475201349
CDI;01;2017;0115;197;Jahn Ferenc Dél-pesti Kórház;Belgyógyászat;211;56307;7241;Jahn Ferenc Dél-pesti Kórház;349,867689630064;302,783585160462;402,177940514293;272,061869907471;235,813890287082;312,180134651594
CDI;01;2017;0116;60;Péterfy Kórház-Rendelőintézet Országos Traumatológiai Intézet;Belgyógyászat;212;54326;7114;Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;110,444354452748;84,2909311929099;142,14122647366;84,3407365757661;64,4208077008832;108,431601451404
CDI;01;2017;0118;30;Uzsoki utcai Kórház;Belgyógyászat;124;32751;3926;Uzsoki utcai Kórház;91,6002564807181;61,810575490625;130,739452655646;76,413652572593;51,6136403222411;108,90691166295
CDI;01;2017;0119;37;Nyírő Gyula Országos Pszichiátriai és Addiktológiai Intézet;Belgyógyászat;52,5;14875;1856;Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;248,739495798319;175,194177469702;342,693245470657;199,353448275862;140,74206044977;273,743796315268
CDI;01;2017;0140;29;Semmelweis Egyetem;Belgyógyászat;313;97390;16029;Semmelweis Egyetem;29,7771845158641;19,9431261693769;42,7622268477371;18,0922078732298;12,1198798971145;25,9731746886303
CDI;01;2017;01A6;159;Magyar Honvédség Egészségügyi Központ;Belgyógyászat;303;82147;8942;Magyar Honvédség Egészségügyi Központ;193,555455463985;164,66198440326;226,051746173375;177,812569894878;151,441678865742;207,38814226448
CDI;01;2017;01E8;23;Szent Margit Kórház, Budapest;Belgyógyászat;85,4;25542;3932;Szent Margit Kórház, Budapest;90,0477644663691;57,0908523006478;135,085410783125;58,4944048830112;37,1154973139191;87,6417980436239
CDI;01;2017;0204;1;Mohácsi Kórház;Belgyógyászat;49;11691;1744;Mohácsi Kórház;8,5535882302626;0,216557869903577;47,6482263840653;5,73394495412844;0,145169863616449;31,9056550838762
CDI;01;2017;0205;3;Komlói Egészségcentrum, Bányászati Utókezelő és Éjjeli Szanatórium Egészségügyi Központ;Belgyógyászat;20;6867;1158;Komlói Egészségcentrum;43,6871996505024;9,01025714467455;127,618933053521;25,9067357512953;5,3457815185124;75,5221471200596
CDI;01;2017;0207;17;Szigetvári Kórház;Belgyógyászat;25;9591;1207;Szigetvári Kórház;177,249504744031;103,287209247932;283,642435852514;140,845070422535;82,2557843897944;224,551556066908
CDI;01;2017;0242;71;Pécsi Tudományegyetem;Belgyógyászat;238;73791;11036;Pécsi Tudományegyetem;96,2176959249773;75,1542289769351;121,35026850914;64,3349039507068;50,2792823698761;81,0814336453425
CDI;01;2017;0301;126;Bács-Kiskun Megyei Kórház, Kecskemét;Belgyógyászat;262;70081;8918;Bács-Kiskun Megyei Kórház, Kecskemét;179,791955023473;149,792924396104;214,028532758352;141,287284144427;117,828893664987;167,993397020141
CDI;01;2017;0302;6;Bajai Szent Rókus Kórház;Belgyógyászat;90;28793;4814;Bajai Szent Rókus Kórház;20,83839822179;7,6476964985502;45,3508599850079;12,4636476942252;4,57526901057565;27,1082270245897
CDI;01;2017;0306;12;Kiskunhalasi Semmelweis Kórház;Belgyógyászat;107;21630;3126;Kiskunhalasi Semmelweis Kórház;55,4785020804438;28,6697326586274;96,889703024684;38,3877159309021;19,8507430463587;66,9595035756471
CDI;01;2017;0403;8;Orosházi Kórház;Belgyógyászat;83;20379;2578;Orosházi Kórház;39,2560969625595;16,9494711567861;77,3354281976533;31,0318076027929;13,406557974584;61,0529952589981
CDI;01;2017;0468;57;Békés Megyei Központi Kórház;Belgyógyászat;211;57366;7601;Békés Megyei Központi Kórház;99,3619914234913;75,2642194936052;128,716075519021;74,990132877253;56,8448446420596;97,0506086310741
CDI;01;2017;0504;2;Sátoraljaújhelyi Erzsébet Kórház;Belgyógyászat;70;18379;2301;Sátoraljaújhelyi Erzsébet Kórház;10,881984874041;1,31788602234251;39,3038840095456;8,69187309865276;1,05279954188961;31,3624079650429
CDI;01;2017;0510;2;Kazincbarcikai Kórház Nonprofit Kft.;Belgyógyászat;40;13143;1895;Kazincbarcikai Kórház Nonprofit Kft.;15,2172258997185;1,84292978393059;54,9589272524819;10,5540897097625;1,27840488389457;38,0724800190678
CDI;01;2017;0561;8;Almási Balogh Pál Kórház, Ózd;Belgyógyászat;90;22355;2921;Almási Balogh Pál Kórház, Ózd;35,7861775889063;15,4511570430157;70,5007930349064;27,3878808627183;11,8313284507564;53,8933502779899
CDI;01;2017;0563;13;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;Belgyógyászat;393,2;106491;12879;Borsod-Abaúj-Zemplén Megyei Központi Kórház és Egyetemi Oktatókórház;12,2076043984938;6,50019019102575;20,8744705926507;10,0939513937417;5,37566399174433;17,2547788485695
CDI;01;2017;0601;23;Dr. Bugyi István Kórház, Szentes;Belgyógyászat;53;20693;2787;Dr. Bugyi István Kórház, Szentes;111,148697627217;70,4713773596337;166,73122810152;82,5260136347327;52,3842656465283;123,573664449235
CDI;01;2017;0602;26;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;Belgyógyászat;57;18199;2616;Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;142,86499258201;93,3447198212864;209,260741200611;99,388379204893;65,0236195336364;145,290050061188
CDI;01;2017;0643;74;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;Belgyógyászat;272;63416;10520;Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;116,68979437366;91,6373506700689;146,471516958011;70,3422053231939;55,2729499597868;88,2287826150441
CDI;01;2017;0701;41;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;Belgyógyászat;158;48458;5658;Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;84,6093524289075;60,723760870491;114,764822098527;72,463768115942;52,049981616635;98,1781552075756
CDI;01;2017;0702;41;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;Belgyógyászat;131;36009;4681;Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;113,860423782943;81,7202115847693;154,43315781142;87,588122196112;62,9259811281615;118,637409775991
CDI;01;2017;0801;43;Petz Aladár Megyei Oktató Kórház, Győr;Belgyógyászat;184;50543;6582;Petz Aladár Megyei Oktató Kórház, Győr;85,076073838118;61,576605681117;114,579996385385;65,3296870252203;47,3185851630714;87,8988371544886
CDI;01;2017;0802;11;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;Belgyógyászat;59;14284;1765;Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;77,0092411089331;38,4488049096618;137,74892982706;62,3229461756374;31,1512272727439;111,238754477274
CDI;01;2017;0803;2;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;Belgyógyászat;68;19593;3099;Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;10,2077272495279;1,23622703329248;36,8689045114027;6,45369474023879;0,781667953742408;23,2933206980087
CDI;01;2017;0901;31;Debreceni Egyetem Kenézy Gyula Egyetemi Kórház;Belgyógyászat;75;26735;4595;Kenézy Gyula Kórház és Rendelőintézet, Debrecen;115,952870768655;78,7975235228453;164,545818393234;67,4646354733406;45,883631121982;95,6250931021163
CDI;01;2017;0902;18;Gróf Tisza István Kórház, Berettyóújfalu;Belgyógyászat;75;16663;2178;Gróf Tisza István Kórház, Berettyóújfalu;108,02376522835;64,0338987934103;170,670596246981;82,6446280991736;49,0518678536324;130,300761513418
CDI;01;2017;0940;77;Debreceni Egyetem Klinikai Központ;Belgyógyászat;298;84238;13773;Debreceni Egyetem Klinikai Központ;91,4076782449726;72,1440344769402;114,230867876317;55,9064836999927;44,1449653429352;69,8246727881013
CDI;01;2017;1011;56;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;Belgyógyászat;175,2;49308;6041;Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;113,571834185122;85,8019940042951;147,457463329992;92,6998841251448;70,0983210696365;120,211696456272
CDI;01;2017;1035;23;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;Belgyógyászat;63;11893;1573;Albert Schweitzer Kórház-Rendelőintézet, Hatvan;193,391070377533;122,631619231368;290,041106933341;146,217418944692;92,9090983696856;218,594320886431
CDI;01;2017;1037;18;Bugát Pál Kórház, Gyöngyös;Belgyógyászat;92;24805;3740;Bugát Pál Kórház, Gyöngyös;72,5660149163475;43,0127102421388;114,661435409332;48,1283422459893;28,5480962944746;75,9572667897735
CDI;01;2017;1101;52;Szent Borbála Kórház, Tatabánya;Belgyógyászat;93;24902;3288;Szent Borbála Kórház, Tatabánya;208,818568789655;155,9938118707;273,748722161325;158,150851581509;118,334274789295;206,882058940303
CDI;01;2017;1102;22;Vaszary Kolos Kórház, Esztergom;Belgyógyászat;83;19149;2338;Vaszary Kolos Kórház, Esztergom;114,888505927202;72,0135806324196;173,891214792909;94,0975192472198;59,0616942747667;142,120034328023
CDI;01;2017;1201;2;Szent Lázár Megyei Kórház, Salgótarján;Belgyógyászat;78;19652;2595;Szent Lázár Megyei Kórház, Salgótarján;10,1770812131081;1,23251551277084;36,758229963892;7,70712909441233;0,933505407766946;27,8127874780374
CDI;01;2017;1202;5;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;Belgyógyászat;54;10027;1832;Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;49,8653635185001;16,1930669423933;116,330433471697;27,292576419214;8,86757967007464;63,5759219395818
CDI;01;2017;1304;20;Jávorszky Ödön Kórház, Vác;Belgyógyászat;81;22563;3260;Jávorszky Ödön Kórház, Vác;88,6406949430483;54,1521810906194;136,865330608146;61,3496932515337;37,5130645311909;94,5913418950928
CDI;01;2017;1309;81;Pest Megyei Flór Ferenc Kórház, Kistarcsa;Belgyógyászat;196;56881;7231;Pest Megyei Flór Ferenc Kórház, Kistarcsa;142,402559729963;113,103776226601;176,962760741726;112,017701562716;89,0549893202207;139,038012436971
CDI;01;2017;13B2;47;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;Belgyógyászat;78;22631;3050;Toldy Ferenc Kórház és Rendelőintézet, Cegléd;207,679731341965;152,633939150647;276,075415840531;154,098360655738;113,439634268684;204,396409778285
CDI;01;2017;1401;37;Somogy Megyei Kaposi Mór Oktató Kórház;Belgyógyászat;145,4;37601;5135;Somogy Megyei Kaposi Mór Oktató Kórház;98,4016382543018;69,2930031982515;135,608443897714;72,0545277507303;50,7823065127772;99,1821796951875
CDI;01;2017;1402;7;Siófoki Kórház-Rendelőintézet;Belgyógyászat;78;17308;2497;Siófoki Kórház-Rendelőintézet;40,443725444881;16,2619718882369;83,3116644260078;28,0336403684421;11,2781753473688;57,6741939442255
CDI;01;2017;1428;5;Nagyatádi Kórház;Belgyógyászat;61;14494;2386;Nagyatádi Kórház;34,4970332551401;11,2020112246628;80,4860502734038;20,9555741827326;6,80760942598875;48,8350142374727
CDI;01;2017;1501;100;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;Belgyógyászat;389;121871;14920;Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;82,053975104824;66,7672209850569;99,7907628194466;67,0241286863271;54,5658049606962;81,4601493424338
CDI;01;2017;1503;7;Felső-Szabolcsi Kórház, Kisvárda;Belgyógyászat;93;26878;3727;Felső-Szabolcsi Kórház, Kisvárda;26,0436044348538;10,4715003031238;53,6523697128105;18,7818620874698;7,55451237660321;38,6592881401211
CDI;01;2017;1601;14;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;Belgyógyászat;196;36725;4698;Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;38,1211708645337;20,8427160008386;63,9525835078783;29,7999148573861;16,3011711442531;49,9486951497094
CDI;01;2017;1603;10;Kátai Gábor Kórház, Karcag;Belgyógyászat;52;15435;2268;Kátai Gábor Kórház, Karcag;64,7878198898607;31,0725106314742;119,1147247754;44,0917107583774;21,1633228390341;80,9362712697825
CDI;01;2017;1608;3;Jászberényi Szent Erzsébet Kórház;Belgyógyászat;70,5;18853;3027;Jászberényi Szent Erzsébet Kórház;15,9125868562033;3,2816781885;46,4962190221303;9,91080277502478;2,04431232250817;28,9359910847362
CDI;01;2017;1701;52;Tolna Megyei Balassa János Kórház;Belgyógyászat;112;26115;3096;Tolna Megyei Balassa János Kórház;199,119280107218;148,746459336512;261,037476786704;167,958656330749;125,687383949801;219,678171754565
CDI;01;2017;1703;15;Dombóvári Szent Lukács Kórház;Belgyógyászat;55;13385;1879;Dombóvári Szent Lukács Kórház;112,065745237206;62,7354842398967;184,768151053893;79,8296966471527;44,7469162769049;131,325635921742
CDI;01;2017;1801;6;Markusovszky Egyetemi Oktatókórház, Szombathely;Belgyógyászat;194;53241;6903;Markusovszky Egyetemi Oktatókórház, Szombathely;11,2695103397757;4,13582035833249;24,5273534122663;8,69187309865276;3,19041095003016;18,9088761907642
CDI;01;2017;1901;43;Csolnoky Ferenc Kórház, Veszprém;Belgyógyászat;107;29125;3501;Csolnoky Ferenc Kórház, Veszprém;147,639484978541;106,86739580793;198,818467769252;122,822050842616;89,0256385796294;165,087418269496
CDI;01;2017;1903;7;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;Belgyógyászat;60;18103;2213;Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;38,6676241506933;15,5477584745236;79,6537517526454;31,6312697695436;12,7265763258339;65,0632501793446
CDI;01;2017;1912;11;Magyar Imre Kórház, Ajka;Belgyógyászat;52;14252;1776;Magyar Imre Kórház, Ajka;77,1821498737019;38,5351476312217;138,058123118526;61,9369369369369;30,9580402961552;110,551463237623
CDI;01;2017;2001;19;Zala Megyei Szent Rafael Kórház;Belgyógyászat;96;21942;2773;Zala Megyei Kórház;86,5919241637043;52,1417916064447;135,191133434472;68,5178507032095;41,3011483858709;106,793171183148
CDI;01;2017;2002;1;Kanizsai Dorottya Kórház, Nagykanizsa;Belgyógyászat;47;11471;2103;Kanizsai Dorottya Kórház, Nagykanizsa;8,71763577717723;0,220711185116054;48,5618800326789;4,75511174512601;0,12038828143421;26,4650078711676
CDI;01;2017;2003;0;Keszthelyi Kórház;Belgyógyászat;43;9993;1776;Keszthelyi Kórház;0;0;36,907822172492;0;0;20,7491614386395
CDI;01;2017;2237;15;Betegápoló Irgalmas Rend;Belgyógyászat;75;19136;2820;Budai Irgalmasrendi Kórház;78,3862876254181;43,8786368026876;129,253357063912;53,1914893617021;29,8005177515644;87,5797481540408
