KorhazNevFactor;lci;fit;uci;type;year;formula;family
Szent Borbála Kórház, Tatabánya;36,2320933642387;69,4558294905151;134,704306730906;CDI;2015;CMI;NB
Bugát Pál Kórház, Gyöngyös;21,1853686318427;57,3829036650564;156,323977496355;CDI;2015;CMI;NB
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;2,80934717484921;11,8996708234531;50,5485609284744;CDI;2015;CMI;NB
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;24,712328576646;51,2878461772628;107,385494822396;CDI;2015;CMI;NB
Uzsoki utcai Kórház;69,8666664862284;130,263980746361;245,928048256478;CDI;2015;CMI;NB
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;47,9640683940705;83,1395860611583;146,44758304698;CDI;2015;CMI;NB
Bajai Szent Rókus Kórház;2,57568305816554;9,18882275740186;32,9139287263812;CDI;2015;CMI;NB
Petz Aladár Megyei Oktató Kórház, Győr;27,0677910947363;49,9727233002023;93,6087481400788;CDI;2015;CMI;NB
Komlói Egészségcentrum;2,8813170609724;16,2727496623965;92,1077740333622;CDI;2015;CMI;NB
Kiskunhalasi Semmelweis Kórház;15,6211432435198;34,571444522325;77,093874089101;CDI;2015;CMI;NB
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;4,82194026913828;13,3617855108965;37,2500799849618;CDI;2015;CMI;NB
Békés Megyei Pándy Kálmán Kórház, Gyula;5,98475177296641;13,1241960394862;29,0769233069531;CDI;2015;CMI;NB
Dr. Réthy Pál Kórház-Rendelőintézet, Békéscsaba;21,0106031693465;49,9595641786627;119,612528700249;CDI;2015;CMI;NB
Markusovszky Egyetemi Oktatókórház, Szombathely;22,1923711589969;41,7956277629389;79,8013649782347;CDI;2015;CMI;NB
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;5,3305371626866;12,094852467693;27,706919289784;CDI;2015;CMI;NB
Kátai Gábor Kórház, Karcag;3,77751382376594;12,6998852035491;42,86669265735;CDI;2015;CMI;NB
Keszthelyi Kórház;2,73915427893379;12,4941673486091;57,1215118081922;CDI;2015;CMI;NB
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;13,2441345563475;40,5564456608943;124,789048952636;CDI;2015;CMI;NB
Károlyi Sándor Kórház;92,974579376091;216,978850144106;510,838307650564;CDI;2015;CMI;NB
Jászberényi Szent Erzsébet Kórház;2,31799987871034;10,1721987598744;44,7772119091528;CDI;2015;CMI;NB
Mohácsi Kórház;4,58270692540856;16,3370441872007;58,4718256923055;CDI;2015;CMI;NB
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;30,2457208125649;72,0461991642929;172,548250310004;CDI;2015;CMI;NB
Csolnoky Ferenc Kórház, Veszprém;26,1943754664785;52,7174452630598;107,182569012261;CDI;2015;CMI;NB
Magyar Imre Kórház, Ajka;18,1985078413488;42,4444041038724;99,86050684081;CDI;2015;CMI;NB
Gottsegen György Országos Kardiológiai Intézet;35,8093063392585;106,180490917098;320,984581135745;CDI;2015;CMI;NB
Budai Irgalmasrendi Kórház;54,58689181547;116,3558005916;250,613124209712;CDI;2015;CMI;NB
Tolna Megyei Balassa János Kórház;25,6422997967352;48,7597092331804;93,8583769215299;CDI;2015;CMI;NB
Magyar Honvédség Egészségügyi Központ;119,228021269459;216,387537593539;399,999064639791;CDI;2015;CMI;NB
Pécsi Tudományegyetem;66,0884981671642;115,633207087886;206,306275573545;CDI;2015;CMI;NB
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;56,8628768162314;100,406580521507;179,966328745826;CDI;2015;CMI;NB
Bács-Kiskun Megyei Kórház, Kecskemét;50,617235101074;91,751810015265;168,706816396962;CDI;2015;CMI;NB
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;41,9828195831143;82,517577219474;163,751228673449;CDI;2015;CMI;NB
Szent Margit Kórház, Budapest;35,4407119852796;82,2577939946428;192,342064923139;CDI;2015;CMI;NB
Felső-Szabolcsi Kórház, Kisvárda;8,02856280648797;21,8225660619318;59,6666424524611;CDI;2015;CMI;NB
Almási Balogh Pál Kórház, Ózd;1,48748131767733;7,09104972456327;33,8988346707969;CDI;2015;CMI;NB
Országos Klinikai Idegtudományi Intézet;9,23031535747249;30,0474770438477;98,6059139643881;CDI;2015;CMI;NB
Somogy Megyei Kaposi Mór Oktató Kórház;51,454530935962;92,7959183617184;170,008047575577;CDI;2015;CMI;NB
Gálfi Béla Gyógyító és Rehabilitációs Közhasznú Nonprofit Kft., Pomáz;7,18964660980234;83,5010496987771;971,008949530029;CDI;2015;CMI;NB
Jahn Ferenc Dél-pesti Kórház;139,663407311146;265,515735785794;511,016149430741;CDI;2015;CMI;NB
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;54,0011102870012;100,046461616653;187,726284270043;CDI;2015;CMI;NB
Dombóvári Szent Lukács Kórház;8,06070561597402;26,7547309436148;89,1853196360367;CDI;2015;CMI;NB
Kenézy Gyula Kórház és Rendelőintézet, Debrecen;33,6052934716601;63,7016396276345;122,364985997823;CDI;2015;CMI;NB
Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;14,3882581457966;29,1146201545267;59,7207267648747;CDI;2015;CMI;NB
Országos Korányi Tbc és Pulmonológiai Intézet;28,0360985066556;72,9618792233646;190,703017470179;CDI;2015;CMI;NB
Budai Egészségközpont Zrt.;4,57122722015308;23,3180212453832;119,276286748292;CDI;2015;CMI;NB
Mátrai Gyógyintézet;11,2002590474686;43,747084079086;171,63928485409;CDI;2015;CMI;NB
Pest Megyei Flór Ferenc Kórház, Kistarcsa;64,9310618400415;127,385308159431;252,919086110974;CDI;2015;CMI;NB
Zala Megyei Kórház;17,1094896872626;33,6509675727786;67,0750731295776;CDI;2015;CMI;NB
Koch Róbert Kórház és Rendelőintézet, Edelény;0,540824945611782;4,02088057339567;29,9622284807129;CDI;2015;CMI;NB
Bajcsy-Zsilinszky Kórház és Rendelőintézet;69,3246743991153;141,009653015691;290,552962217139;CDI;2015;CMI;NB
Sátoraljaújhelyi Erzsébet Kórház;0,746371530862167;4,54321363165404;27,7155833086538;CDI;2015;CMI;NB
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;69,6584762782284;135,503038331329;266,419657717004;CDI;2015;CMI;NB
Debreceni Egyetem Klinikai Központ;49,2976373577234;87,0224763395478;156,38100247712;CDI;2015;CMI;NB
Szent Imre Kórház;111,329987137705;137,05294687122;169,922539115919;CDI;2015;CMI;P
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;71,9208230824213;87,3500567026452;107,050855538346;CDI;2015;CMI;P
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;7,53949621066534;16,0584418934054;34,2596312355682;CDI;2015;CMI;P
Szent János Kórház és Észak-budai Egyesített Kórházak;110,170070374556;136,578087873274;170,500327776316;CDI;2015;CMI;P
Országos Onkológiai Intézet;38,2114195062267;61,3233207540995;98,663583164647;CDI;2015;CMI;P
Jávorszky Ödön Kórház, Vác;48,1238116890176;67,7519546539822;95,8036544866611;CDI;2015;CMI;P
Semmelweis Egyetem;68,9731906097322;82,5507674364552;99,6943779049036;CDI;2015;CMI;P
Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;81,5185022310649;110,931538568705;151,68197454895;CDI;2015;CMI;P
Szigetvári Kórház;38,7050230359998;65,6407958666077;111,58842585909;CDI;2015;CMI;P
Orosházi Kórház;20,1601344781516;33,1904576240197;54,7919379210988;CDI;2015;CMI;P
Dr. Bugyi István Kórház, Szentes;96,7657492429666;129,382277112537;173,931384404113;CDI;2015;CMI;P
Tüdőgyógyintézet, Törökbálint;0,197442113224649;1,41395163463658;10,1292765085882;CDI;2015;CMI;P
Egyesített Szent István és Szent László Kórház-Rendelőintézet;101,548444419895;118,710903363028;140,335894963545;CDI;2015;CMI;P
Siófoki Kórház-Rendelőintézet;24,3210054837864;39,0636474503973;62,9205042045977;CDI;2015;CMI;P
Kazincbarcikai Kórház Nonprofit Kft.;0,714009614224329;5,10263903295052;36,4774608644845;CDI;2015;CMI;P
Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;55,1600921780614;68,4566210034386;85,5721985311014;CDI;2015;CMI;P
Szent Lázár Megyei Kórház, Salgótarján;29,1368154982954;43,6989403311482;65,7821504511051;CDI;2015;CMI;P
Gróf Tisza István Kórház, Berettyóújfalu;13,7646939994628;25,3412767478039;46,7528891769202;CDI;2015;CMI;P
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;83,019311302623;114,667392781141;159,114007430204;CDI;2015;CMI;P
Vaszary Kolos Kórház, Esztergom;74,4172039665477;101,177184762515;138,213323076596;CDI;2015;CMI;P
Szent Borbála Kórház, Tatabánya;46,5688431960808;62,4190499491068;84,0979114910261;CDI;2015;CMI;P
Bugát Pál Kórház, Gyöngyös;47,0115449136579;68,4999440194855;100,206914817664;CDI;2015;CMI;P
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;4,37173535908566;11,7940969838691;31,8508844724575;CDI;2015;CMI;P
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;33,0166690053602;43,9085483899614;58,6933329861261;CDI;2015;CMI;P
Uzsoki utcai Kórház;67,0920829844891;86,420024354216;111,982574643651;CDI;2015;CMI;P
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;66,4918562999052;78,7074539062949;94,004389162335;CDI;2015;CMI;P
Bajai Szent Rókus Kórház;6,591339752324;13,4056841525539;27,3125160033356;CDI;2015;CMI;P
Petz Aladár Megyei Oktató Kórház, Győr;37,6642351047523;48,8997137794259;63,8799936062241;CDI;2015;CMI;P
Komlói Egészségcentrum;3,81902086656926;15,4107805090066;62,2235652733959;CDI;2015;CMI;P
Kiskunhalasi Semmelweis Kórház;27,2404165696129;39,0509206760219;56,2203076902495;CDI;2015;CMI;P
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;6,20303414263682;13,21861715815;28,2140989533941;CDI;2015;CMI;P
Békés Megyei Pándy Kálmán Kórház, Gyula;10,0367296387643;15,6212185270932;24,3990805320212;CDI;2015;CMI;P
Dr. Réthy Pál Kórház-Rendelőintézet, Békéscsaba;31,140541643194;45,8515422378802;67,7681560191499;CDI;2015;CMI;P
Markusovszky Egyetemi Oktatókórház, Szombathely;28,7966085769445;38,099622918114;50,7081995607901;CDI;2015;CMI;P
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;8,52093998645884;13,6726887633102;22,0102932596516;CDI;2015;CMI;P
Kátai Gábor Kórház, Karcag;8,57666365493375;18,2774622093025;39,0108492784079;CDI;2015;CMI;P
Keszthelyi Kórház;2,23681546578673;9,02480336468221;36,4329377184615;CDI;2015;CMI;P
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;38,3869001817995;60,3909470447116;95,304317559688;CDI;2015;CMI;P
Károlyi Sándor Kórház;132,095581191946;175,381625435317;234,090333624643;CDI;2015;CMI;P
Jászberényi Szent Erzsébet Kórház;5,36205077871745;13,0622160213185;31,8598919194083;CDI;2015;CMI;P
Mohácsi Kórház;5,12760178504103;13,8336617763702;37,3611539355847;CDI;2015;CMI;P
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;55,9210280635349;83,3357236523164;124,613856533281;CDI;2015;CMI;P
Csolnoky Ferenc Kórház, Veszprém;65,5665563353019;85,8075142251018;112,931551386869;CDI;2015;CMI;P
Magyar Imre Kórház, Ajka;48,3132118242039;65,9288655881414;90,4522115238731;CDI;2015;CMI;P
Gottsegen György Országos Kardiológiai Intézet;47,1837141361283;76,301649245413;124,026430836475;CDI;2015;CMI;P
Budai Irgalmasrendi Kórház;76,1100448553412;105,476399562489;146,867313232169;CDI;2015;CMI;P
Tolna Megyei Balassa János Kórház;26,0609296118835;36,1286429254294;50,3319836707546;CDI;2015;CMI;P
Magyar Honvédség Egészségügyi Központ;137,863454895785;164,460579998459;198,053852295929;CDI;2015;CMI;P
Pécsi Tudományegyetem;75,0614254433618;90,1119231553153;109,221609298596;CDI;2015;CMI;P
Fejér Megyei Szent György Egyetemi Oktató Kórház, Székesfehérvár;76,8490685977063;92,6938555504172;112,721779598858;CDI;2015;CMI;P
Bács-Kiskun Megyei Kórház, Kecskemét;63,7227050633876;77,9345835483366;96,0346959392486;CDI;2015;CMI;P
Szent Pantaleon Kórház-Rendelőintézet Dunaújváros;85,6044362386989;106,512496060419;133,46003755013;CDI;2015;CMI;P
Szent Margit Kórház, Budapest;35,4832375168963;52,5519275192172;78,1180840645388;CDI;2015;CMI;P
Felső-Szabolcsi Kórház, Kisvárda;17,7329716509035;29,1961076065999;48,2022746005411;CDI;2015;CMI;P
Almási Balogh Pál Kórház, Ózd;3,26325130190622;8,80454954481564;23,7800960200904;CDI;2015;CMI;P
Országos Klinikai Idegtudományi Intézet;9,33960132607578;21,2561104809593;48,4644529706744;CDI;2015;CMI;P
Somogy Megyei Kaposi Mór Oktató Kórház;77,4845662203025;94,8680567461384;117,112726606411;CDI;2015;CMI;P
Gálfi Béla Gyógyító és Rehabilitációs Közhasznú Nonprofit Kft., Pomáz;10,2501443156287;74,2759287545421;538,408469197784;CDI;2015;CMI;P
Jahn Ferenc Dél-pesti Kórház;177,831287970246;211,824648065014;254,426766506652;CDI;2015;CMI;P
Markhot Ferenc Oktatókórház és Rendelőintézet, Eger;70,2968043679771;88,2197555827574;111,481179740513;CDI;2015;CMI;P
Dombóvári Szent Lukács Kórház;17,0086655388594;33,2789652280857;65,2367047709387;CDI;2015;CMI;P
Kenézy Gyula Kórház és Rendelőintézet, Debrecen;56,3882339390627;74,7349837159689;99,6250612010704;CDI;2015;CMI;P
Borsod-Abaúj-Zemplén Megyei Kórház és Egyetemi Oktató Kórház;22,927311064179;31,2121458691804;42,716652772029;CDI;2015;CMI;P
Országos Korányi Tbc és Pulmonológiai Intézet;37,2238963801059;49,4924251429165;66,1678404059648;CDI;2015;CMI;P
Budai Egészségközpont Zrt.;7,38570930133636;23,2489989649478;73,2483595765823;CDI;2015;CMI;P
Mátrai Gyógyintézet;17,9136803054984;33,1994368277101;61,669021515255;CDI;2015;CMI;P
Pest Megyei Flór Ferenc Kórház, Kistarcsa;82,6758126627705;103,857657045021;131,35886951235;CDI;2015;CMI;P
Zala Megyei Kórház;20,3709762601825;29,2319741045934;42,1415856829495;CDI;2015;CMI;P
Koch Róbert Kórház és Rendelőintézet, Edelény;0,780859526388515;3,16139600289148;12,8073863329326;CDI;2015;CMI;P
Bajcsy-Zsilinszky Kórház és Rendelőintézet;132,168603346045;162,446441757282;201,194922405995;CDI;2015;CMI;P
Sátoraljaújhelyi Erzsébet Kórház;1,31701292581315;5,31411244710715;21,4552351963238;CDI;2015;CMI;P
Toldy Ferenc Kórház és Rendelőintézet, Cegléd;84,4169930032618;111,296545850287;147,526881446515;CDI;2015;CMI;P
Debreceni Egyetem Klinikai Központ;64,8894196877467;78,1575195014298;94,9885814896734;CDI;2015;CMI;P
Szent Imre Kórház;94,8783077011321;137,05294687122;202,750620086697;CDI;2015;CMI;QP
Szegedi Tudományegyetem Szent-Györgyi Albert Klinikai Központ;62,01041466899;87,3500567026452;126,795776550667;CDI;2015;CMI;QP
Dr. Kenessey Albert Kórház-Rendelőintézet, Balassagyarmat;4,16410287516761;16,0584418934054;62,2659553557792;CDI;2015;CMI;QP
Szent János Kórház és Észak-budai Egyesített Kórházak;93,3670130154266;136,578087873274;204,51244790685;CDI;2015;CMI;QP
Országos Onkológiai Intézet;26,3743098209056;61,3233207540995;143,802026626484;CDI;2015;CMI;QP
Jávorszky Ödön Kórház, Vác;36,8541566069739;67,7519546539822;126,391204887046;CDI;2015;CMI;QP
Semmelweis Egyetem;60,1555184423273;82,5507674364552;116,738039903876;CDI;2015;CMI;QP
Nyírő Gyula Kórház-Országos Pszichiátriai és Addiktológiai Intézet;64,1323608105749;110,931538568705;194,99059507983;CDI;2015;CMI;QP
Szigetvári Kórház;25,5795064430173;65,6407958666077;169,795164876673;CDI;2015;CMI;QP
Orosházi Kórház;13,6404944750471;33,1904576240197;81,4975602609425;CDI;2015;CMI;QP
Dr. Bugyi István Kórház, Szentes;77,2146664612641;129,382277112537;220,75766674949;CDI;2015;CMI;QP
Tüdőgyógyintézet, Törökbálint;0,0419985325569602;1,41395163463658;47,6557187342824;CDI;2015;CMI;QP
Egyesített Szent István és Szent László Kórház-Rendelőintézet;90,3336261778861;118,710903363028;161,908145564633;CDI;2015;CMI;QP
Siófoki Kórház-Rendelőintézet;16,77919202491;39,0636474503973;91,8080026417998;CDI;2015;CMI;QP
Kazincbarcikai Kórház Nonprofit Kft.;0,152125618745769;5,10263903295052;171,330613482639;CDI;2015;CMI;QP
Miskolci Semmelweis Kórház és Egyetemi Oktatókórház;46,7128752867202;68,4566210034386;102,76935104506;CDI;2015;CMI;QP
Szent Lázár Megyei Kórház, Salgótarján;21,2243339199204;43,6989403311482;91,0914492682836;CDI;2015;CMI;QP
Gróf Tisza István Kórház, Berettyóújfalu;8,52723561257789;25,3412767478039;75,839446176149;CDI;2015;CMI;QP
Csongrád Megyei Egészségügyi Ellátó Központ Hódmezővásárhely - Makó;64,5486548798109;114,667392781141;206,881599509267;CDI;2015;CMI;QP
Vaszary Kolos Kórház, Esztergom;58,5852536866538;101,177184762515;177,535770880636;CDI;2015;CMI;QP
Szent Borbála Kórház, Tatabánya;37,0827763537371;62,4190499491068;106,904163891135;CDI;2015;CMI;QP
Bugát Pál Kórház, Gyöngyös;35,0358100452823;68,4999440194855;135,715000898221;CDI;2015;CMI;QP
Karolina Kórház és Rendelőintézet, Mosonmagyaróvár;2,00438277963484;11,7940969838691;69,6319392674072;CDI;2015;CMI;QP
Péterfy Sándor utcai Kórház-Rendelőintézet és Baleseti Központ;26,4528884948166;43,9085483899614;74,147390612948;CDI;2015;CMI;QP
Uzsoki utcai Kórház;55,1451005623826;86,420024354216;138,172084746679;CDI;2015;CMI;QP
Szabolcs-Szatmár-Bereg Megyei Kórházak és Egyetemi Oktatókórház;58,494485994655;78,7074539062949;109,121213812859;CDI;2015;CMI;QP
Bajai Szent Rókus Kórház;3,77511583896057;13,4056841525539;47,879462256763;CDI;2015;CMI;QP
Petz Aladár Megyei Oktató Kórház, Győr;30,769609881203;48,8997137794259;79,3332923415976;CDI;2015;CMI;QP
Komlói Egészségcentrum;1,27552838188386;15,4107805090066;186,54972810378;CDI;2015;CMI;QP
Kiskunhalasi Semmelweis Kórház;20,5656472518148;39,0509206760219;75,2121919961088;CDI;2015;CMI;QP
Soproni Erzsébet Oktató Kórház és Rehabilitációs Intézet;3,42450146096112;13,21861715815;51,2951312605955;CDI;2015;CMI;QP
Békés Megyei Pándy Kálmán Kórház, Gyula;7,10071971632505;15,6212185270932;34,7726441635913;CDI;2015;CMI;QP
Dr. Réthy Pál Kórház-Rendelőintézet, Békéscsaba;23,0155340149709;45,8515422378802;92,509848313908;CDI;2015;CMI;QP
Markusovszky Egyetemi Oktatókórház, Szombathely;23,1759568851349;38,099622918114;63,8872354048946;CDI;2015;CMI;QP
Jász-Nagykun-Szolnok Megyei Hetényi Géza Kórház-Rendelőintézet;5,88463097582096;13,6726887633102;32,1115440900707;CDI;2015;CMI;QP
Kátai Gábor Kórház, Karcag;4,7345899372188;18,2774622093025;70,9197099554821;CDI;2015;CMI;QP
Keszthelyi Kórház;0,747159622554752;9,02480336468221;109,211791735013;CDI;2015;CMI;QP
Gróf Esterházy Kórház és Rendelőintézeti Szakrendelő, Pápa;26,9227199537424;60,3909470447116;136,879914579532;CDI;2015;CMI;QP
Károlyi Sándor Kórház;105,983873993855;175,381625435317;295,431011036941;CDI;2015;CMI;QP
Jászberényi Szent Erzsébet Kórház;2,66415506363603;13,0622160213185;64,3059332833625;CDI;2015;CMI;QP
Mohácsi Kórház;2,35093745169443;13,8336617763702;81,6842900784189;CDI;2015;CMI;QP
Albert Schweitzer Kórház-Rendelőintézet, Hatvan;40,9321633450719;83,3357236523164;171,617825019547;CDI;2015;CMI;QP
Csolnoky Ferenc Kórház, Veszprém;53,2136872976829;85,8075142251018;141,004543563389;CDI;2015;CMI;QP
Magyar Imre Kórház, Ajka;37,9390184986887;65,9288655881414;116,641627045525;CDI;2015;CMI;QP
Gottsegen György Országos Kardiológiai Intézet;32,423030802541;76,301649245413;182,619165846202;CDI;2015;CMI;QP
Budai Irgalmasrendi Kórház;59,0255915224374;105,476399562489;191,490743441311;CDI;2015;CMI;QP
